Time,Longitude,Latitude,Altitude
2024-06-01 07:48:00,35.81135861150037,-90.0,-6353378.256311702
2024-06-01 07:49:00,37.94701084415967,-90.0,-6353674.345202841
2024-06-01 07:50:00,40.03779472780301,-90.0,-6353978.5938673755
2024-06-01 07:51:00,42.09052956397066,-90.0,-6354290.303605444
2024-06-01 07:52:00,44.111939893114005,-90.0,-6354608.734271791
2024-06-01 07:53:00,46.10868578866734,-90.0,-6354933.104260715
2024-06-01 07:54:00,48.08740137086774,-90.0,-6355262.590756757
2024-06-01 07:55:00,50.0547405050625,-90.0,-6355596.33029073
2024-06-01 07:56:00,52.01742907886314,-90.0,-6355933.419638649
2024-06-01 07:57:00,53.98232362672235,-90.0,-6356272.917101616
2024-06-01 07:58:00,55.956476369649806,-90.0,-6356613.844203977
2024-06-01 07:59:00,57.94720697293088,90.0,-6356549.440644186
2024-06-01 08:00:00,59.96218146862006,90.0,-6356208.725546669
2024-06-01 08:01:00,62.00949884992498,90.0,-6355869.712912074
2024-06-01 08:02:00,64.09778581281802,90.0,-6355533.501804706
2024-06-01 08:03:00,66.23629985341698,90.0,-6355201.21220082
2024-06-01 08:04:00,68.43504048330928,90.0,-6354873.98020149
2024-06-01 08:05:00,70.70486743587036,90.0,-6354552.952701612
2024-06-01 08:06:00,73.05762334004416,90.0,-6354239.281533083
2024-06-01 08:07:00,75.5062560822341,90.0,-6353934.117116507
2024-06-01 08:08:00,78.06493268319765,90.0,-6353638.601667482
2024-06-01 08:09:00,80.74913143092843,90.0,-6353353.86202177
2024-06-01 08:10:00,83.57569176796763,90.0,-6353081.00215398
2024-06-01 08:11:00,86.56279128981846,90.0,-6352821.095482827
2024-06-01 08:12:00,89.72980585617822,90.0,-6352575.177065005
2024-06-01 08:13:00,93.09699224488702,90.0,-6352344.235792367
2024-06-01 08:14:00,96.68491452571733,90.0,-6352129.206714793
2024-06-01 08:15:00,100.51351952884431,90.0,-6351930.963614271
2024-06-01 08:16:00,104.60076187787469,90.0,-6351750.311960367
2024-06-01 08:17:00,108.96069990767302,90.0,-6351587.98237048
2024-06-01 08:18:00,113.60105079283268,90.0,-6351444.624695204
2024-06-01 08:19:00,118.52032782234537,90.0,-6351320.802836785
2024-06-01 08:20:00,123.7048918756688,90.0,-6351216.990394474
2024-06-01 08:21:00,129.1265003905457,90.0,-6351133.567214757
2024-06-01 08:22:00,134.7411352422504,90.0,-6351070.8169031525
2024-06-01 08:23:00,140.48988509934128,90.0,-6351028.92533391
2024-06-01 08:24:00,146.30231498952705,90.0,-6351007.980170818
2024-06-01 08:25:00,152.10208636847497,90.0,-6351007.971390609
2024-06-01 08:26:00,157.81383204356294,90.0,-6351028.7927780785
2024-06-01 08:27:00,163.36981802469137,90.0,-6351070.244342621
2024-06-01 08:28:00,168.71500677463757,90.0,-6351132.035587618
2024-06-01 08:29:00,173.80972507748618,90.0,-6351213.789549498
2024-06-01 08:30:00,178.62990930815337,90.0,-6351315.047510914
2024-06-01 08:31:00,-176.83450659214554,90.0,-6351435.274284852
2024-06-01 08:32:00,-172.58225362401112,90.0,-6351573.86396018
2024-06-01 08:33:00,-168.6037009553414,90.0,-6351730.145998902
2024-06-01 08:34:00,-164.88362651010442,90.0,-6351903.391575621
2024-06-01 08:35:00,-161.40351769642447,90.0,-6352092.8200543625
2024-06-01 08:36:00,-158.14332446200757,90.0,-6352297.605504123
2024-06-01 08:37:00,-155.08270095634433,90.0,-6352516.883163333
2024-06-01 08:38:00,-152.2018239955186,90.0,-6352749.755772175
2024-06-01 08:39:00,-149.48188830008652,90.0,-6352995.299703848
2024-06-01 08:40:00,-146.90536940748174,90.0,-6353252.57083524
2024-06-01 08:41:00,-144.45612800920068,90.0,-6353520.6101095015
2024-06-01 08:42:00,-142.11941140513224,90.0,-6353798.4487549355
2024-06-01 08:43:00,-139.88179205100076,90.0,-6354085.113132085
2024-06-01 08:44:00,-137.731070690565,90.0,-6354379.6291937595
2024-06-01 08:45:00,-135.65616232343072,90.0,-6354681.026549
2024-06-01 08:46:00,-133.64697664914388,90.0,-6354988.342129901
2024-06-01 08:47:00,-131.6943000663209,90.0,-6355300.623467682
2024-06-01 08:48:00,-129.78968325120545,90.0,-6355616.931589779
2024-06-01 08:49:00,-127.92533636411197,90.0,-6355936.343550957
2024-06-01 08:50:00,-126.09403263339279,90.0,-6356257.954620381
2024-06-01 08:51:00,-124.2890203260486,90.0,-6356580.88014448
2024-06-01 08:52:00,-122.50394266096066,-90.0,-6356600.371381862
2024-06-01 08:53:00,-120.73276499123067,-90.0,-6356277.383069649
2024-06-01 08:54:00,-118.96970847657154,-90.0,-6355955.599544178
2024-06-01 08:55:00,-117.20918949972487,-90.0,-6355635.812180231
2024-06-01 08:56:00,-115.44576408612585,-90.0,-6355318.786991255
2024-06-01 08:57:00,-113.67407671392291,-90.0,-6355005.264209667
2024-06-01 08:58:00,-111.8888130013041,-90.0,-6354695.9580255635
2024-06-01 08:59:00,-110.08465591318796,-90.0,-6354391.556463991
2024-06-01 09:00:00,-108.25624528101926,-90.0,-6354092.721379206
2024-06-01 09:01:00,-106.39814065189557,-90.0,-6353800.088549817
2024-06-01 09:02:00,-104.50478770038627,-90.0,-6353514.267856629
2024-06-01 09:03:00,-102.57048873028357,-90.0,-6353235.84352803
2024-06-01 09:04:00,-100.58937813847179,-90.0,-6352965.374439253
2024-06-01 09:05:00,-98.55540412068956,-90.0,-6352703.39445184
2024-06-01 09:06:00,-96.46231841273935,-90.0,-6352450.412782942
2024-06-01 09:07:00,-94.30367643729302,-90.0,-6352206.9143928485
2024-06-01 09:08:00,-92.0728509261258,-90.0,-6351973.360382021
2024-06-01 09:09:00,-89.76306285516048,-90.0,-6351750.188389374
2024-06-01 09:10:00,-87.36743434186434,-90.0,-6351537.812983897
2024-06-01 09:11:00,-84.87906895432103,-90.0,-6351336.626043282
2024-06-01 09:12:00,-82.29116552904866,-90.0,-6351146.997113913
2024-06-01 09:13:00,-79.59717188190038,-90.0,-6350969.273745967
2024-06-01 09:14:00,-76.79098450253039,-90.0,-6350803.781800228
2024-06-01 09:15:00,-73.86719897647194,-90.0,-6350650.825721591
2024-06-01 09:16:00,-70.82141311778504,-90.0,-6350510.68877577
2024-06-01 09:17:00,-67.65058010662113,-90.0,-6350383.633246037
2024-06-01 09:18:00,-64.35340196648951,-90.0,-6350269.900586947
2024-06-01 09:19:00,-60.930744461968196,-90.0,-6350169.711532363
2024-06-01 09:20:00,-57.38604351300293,-90.0,-6350083.266155396
2024-06-01 09:21:00,-53.72566194835482,-90.0,-6350010.743878243
2024-06-01 09:22:00,-49.95914629633416,-90.0,-6349952.303429901
2024-06-01 09:23:00,-46.09932962077771,-90.0,-6349908.082749932
2024-06-01 09:24:00,-42.16223159424572,-90.0,-6349878.198837007
2024-06-01 09:25:00,-38.16672329112851,-90.0,-6349862.747540603
2024-06-01 09:26:00,-34.13395149105023,-90.0,-6349861.80329485
2024-06-01 09:27:00,-30.086551751166,-90.0,-6349875.418793448
2024-06-01 09:28:00,-26.047714208437675,-90.0,-6349903.624604977
2024-06-01 09:29:00,-22.040192278234173,-90.0,-6349946.428728
2024-06-01 09:30:00,-18.085355014884126,-90.0,-6350003.81608575
2024-06-01 09:31:00,-14.202375756426083,-90.0,-6350075.747960459
2024-06-01 09:32:00,-10.40762519019789,-90.0,-6350162.161367766
2024-06-01 09:33:00,-6.714302932482074,-90.0,-6350262.968372004
2024-06-01 09:34:00,-3.1323067194497805,-90.0,-6350378.0553438235
2024-06-01 09:35:00,0.3316902346934213,-90.0,-6350507.28216201
2024-06-01 09:36:00,3.674001038923117,-90.0,-6350650.481362236
2024-06-01 09:37:00,6.8935799746181265,-90.0,-6350807.457236087
2024-06-01 09:38:00,9.991621603225353,-90.0,-6350977.984884711
2024-06-01 09:39:00,12.971146749279214,-90.0,-6351161.80923226
2024-06-01 09:40:00,15.836606843053525,-90.0,-6351358.644006435
2024-06-01 09:41:00,18.593526952019815,-90.0,-6351568.170693023
2024-06-01 09:42:00,21.248198328032135,-90.0,-6351790.037474172
2024-06-01 09:43:00,23.807424030682146,-90.0,-6352023.858162178
2024-06-01 09:44:00,26.278316193721775,-90.0,-6352269.211140461
2024-06-01 09:45:00,28.668140534564746,-90.0,-6352525.638327451
2024-06-01 09:46:00,30.984202216382034,-90.0,-6352792.644180427
2024-06-01 09:47:00,33.233766749156125,-90.0,-6353069.6947580725
2024-06-01 09:48:00,35.4240098792601,-90.0,-6353356.2168639675
2024-06-01 09:49:00,37.56199104313091,-90.0,-6353651.597295556
2024-06-01 09:50:00,39.654645754849376,-90.0,-6353955.182224646
2024-06-01 09:51:00,41.708793150307116,-90.0,-6354266.276739569
2024-06-01 09:52:00,43.73115570275617,-90.0,-6354584.144580104
2024-06-01 09:53:00,45.72838885805941,-90.0,-6354908.008099466
2024-06-01 09:54:00,47.70711897054219,-90.0,-6355237.048489503
2024-06-01 09:55:00,49.673988452456754,-90.0,-6355570.406305277
2024-06-01 09:56:00,51.63570752027924,-90.0,-6355907.182328756
2024-06-01 09:57:00,53.59911227726394,-90.0,-6356246.438808458
2024-06-01 09:58:00,55.571229191394,-90.0,-6356587.2011138555
2024-06-01 09:59:00,57.55934624330338,90.0,-6356576.168651954
2024-06-01 10:00:00,59.57109120080633,90.0,-6356235.45510463
2024-06-01 10:01:00,61.61451752861496,90.0,-6355896.35742485
2024-06-01 10:02:00,63.69819840353289,90.0,-6355559.971769537
2024-06-01 10:03:00,65.83132910091926,90.0,-6355227.415588184
2024-06-01 10:04:00,68.02383755169247,90.0,-6354899.82289779
2024-06-01 10:05:00,70.28650205032955,90.0,-6354578.339012847
2024-06-01 10:06:00,72.63107374089428,90.0,-6354264.11474753
2024-06-01 10:07:00,75.07039933602367,90.0,-6353958.300123234
2024-06-01 10:08:00,77.6185362566343,90.0,-6353662.0376250725
2024-06-01 10:09:00,80.29084745136227,90.0,-6353376.455070106
2024-06-01 10:10:00,83.10405611669417,90.0,-6353102.658161255
2024-06-01 10:11:00,86.07623068742224,90.0,-6352841.722816315
2024-06-01 10:12:00,89.22665735463315,90.0,-6352594.6873750165
2024-06-01 10:13:00,92.57554106410684,90.0,-6352362.544795872
2024-06-01 10:14:00,96.14345768787246,90.0,-6352146.234964842
2024-06-01 10:15:00,99.95046375034067,90.0,-6351946.637241662
2024-06-01 10:16:00,104.01476375382089,90.0,-6351764.563372497
2024-06-01 10:17:00,108.35085295646158,90.0,-6351600.750894434
2024-06-01 10:18:00,112.96711562131054,90.0,-6351455.8571513295
2024-06-01 10:19:00,117.86298691751911,90.0,-6351330.454031393
2024-06-01 10:20:00,123.02599001543898,90.0,-6351225.023522283
2024-06-01 10:21:00,128.42921063324988,90.0,-6351139.954162479
2024-06-01 10:22:00,134.02997968861825,90.0,-6351075.538449429
2024-06-01 10:23:00,139.77055306547746,90.0,-6351031.971242305
2024-06-01 10:24:00,145.58126604489937,90.0,-6351009.349175827
2024-06-01 10:25:00,151.38599205962862,90.0,-6351007.67107863
2024-06-01 10:26:00,157.1089688918926,90.0,-6351026.839368208
2024-06-01 10:27:00,162.68154387219568,90.0,-6351066.662373961
2024-06-01 10:28:00,168.04742085476633,90.0,-6351126.857521838
2024-06-01 10:29:00,173.16554784561401,90.0,-6351207.055298929
2024-06-01 10:30:00,178.0105545082947,90.0,-6351306.803903567
2024-06-01 10:31:00,-177.42873250086194,90.0,-6351425.574478236
2024-06-01 10:32:00,-173.15189558102622,90.0,-6351562.766816919
2024-06-01 10:33:00,-169.14989884110088,90.0,-6351717.715435854
2024-06-01 10:34:00,-165.40789169778014,90.0,-6351889.695899067
2024-06-01 10:35:00,-161.90755653332863,90.0,-6352077.931292212
2024-06-01 10:36:00,-158.62890933246558,90.0,-6352281.598745813
2024-06-01 10:37:00,-155.55158264200782,90.0,-6352499.835916252
2024-06-01 10:38:00,-152.65567659016594,90.0,-6352731.747343028
2024-06-01 10:39:00,-149.92227808968312,90.0,-6352976.410611653
2024-06-01 10:40:00,-147.33374044555396,90.0,-6353232.88226065
2024-06-01 10:41:00,-144.87379872313818,90.0,-6353500.203385882
2024-06-01 10:42:00,-142.5275781186819,90.0,-6353777.40490241
2024-06-01 10:43:00,-140.28153652014362,90.0,-6354063.512437684
2024-06-01 10:44:00,-138.12336971980667,90.0,-6354357.550837392
2024-06-01 10:45:00,-136.04189820288596,90.0,-6354658.548275244
2024-06-01 10:46:00,-134.02694763124623,90.0,-6354965.539964994
2024-06-01 10:47:00,-132.0692304274974,90.0,-6355277.571480041
2024-06-01 10:48:00,-130.16023270365665,90.0,-6355593.701690768
2024-06-01 10:49:00,-128.29210869790504,90.0,-6355913.00533563
2024-06-01 10:50:00,-126.4575835812306,90.0,-6356234.575243262
2024-06-01 10:51:00,-124.64986467283003,90.0,-6356557.524228408
2024-06-01 10:52:00,-122.86256065481818,-90.0,-6356623.641807031
2024-06-01 10:53:00,-121.08960812053002,-90.0,-6356300.508600885
2024-06-01 10:54:00,-119.32520469411669,-90.0,-6355978.523416415
2024-06-01 10:55:00,-117.56374795111378,-90.0,-6355658.480255513
2024-06-01 10:56:00,-115.79977941640269,-90.0,-6355341.147730601
2024-06-01 10:57:00,-114.0279330001247,-90.0,-6355027.268628892
2024-06-01 10:58:00,-112.24288736360172,-90.0,-6354717.559638774
2024-06-01 10:59:00,-110.43932183300605,-90.0,-6354412.711215918
2024-06-01 11:00:00,-108.611875653596,-90.0,-6354113.387569389
2024-06-01 11:01:00,-106.75511057724223,-90.0,-6353820.2267499035
2024-06-01 11:02:00,-104.86347700641305,-90.0,-6353533.840822937
2024-06-01 11:03:00,-102.93128419976067,-90.0,-6353254.816110957
2024-06-01 11:04:00,-100.95267538523728,-90.0,-6352983.713490517
2024-06-01 11:05:00,-98.92160903872488,-90.0,-6352721.068731378
2024-06-01 11:06:00,-96.83184808199965,-90.0,-6352467.392866185
2024-06-01 11:07:00,-94.67695933128195,-90.0,-6352223.172579211
2024-06-01 11:08:00,-92.45032622768927,-90.0,-6351988.870606118
2024-06-01 11:09:00,-90.14517862492391,-90.0,-6351764.926134992
2024-06-01 11:10:00,-87.75464423902322,-90.0,-6351551.755201724
2024-06-01 11:11:00,-85.27182715923308,-90.0,-6351349.751073121
2024-06-01 11:12:00,-82.68991946531705,-90.0,-6351159.284611011
2024-06-01 11:13:00,-80.00235235257128,-90.0,-6350980.704613469
2024-06-01 11:14:00,-77.20299284683418,-90.0,-6350814.338126473
2024-06-01 11:15:00,-74.28639098896764,-90.0,-6350660.4907236155
2024-06-01 11:16:00,-71.24807965570133,-90.0,-6350519.446748939
2024-06-01 11:17:00,-68.08492464574331,-90.0,-6350391.469520118
2024-06-01 11:18:00,-64.79551584270396,-90.0,-6350276.801488922
2024-06-01 11:19:00,-61.38058114470309,-90.0,-6350175.664356064
2024-06-01 11:20:00,-57.84339396620245,-90.0,-6350088.259138327
2024-06-01 11:21:00,-54.190133803352815,-90.0,-6350014.766185563
2024-06-01 11:22:00,-50.43015005878628,-90.0,-6349955.34514592
2024-06-01 11:23:00,-46.576075207709415,-90.0,-6349910.134877243
2024-06-01 11:24:00,-42.643737972201556,-90.0,-6349879.253303395
2024-06-01 11:25:00,-38.651842750565166,-90.0,-6349862.797213826
2024-06-01 11:26:00,-34.6214082430912,-90.0,-6349860.842005515
2024-06-01 11:27:00,-30.574992386841323,-90.0,-6349873.441366117
2024-06-01 11:28:00,-26.535765530313203,-90.0,-6349900.626897568
2024-06-01 11:29:00,-22.526520738188754,-90.0,-6349942.407679667
2024-06-01 11:30:00,-18.56872173285045,-90.0,-6349998.769773295
2024-06-01 11:31:00,-14.681681954386647,-90.0,-6350069.675663295
2024-06-01 11:32:00,-10.881944591933362,-90.0,-6350155.06364168
2024-06-01 11:33:00,-7.18289982228242,-90.0,-6350254.847131456
2024-06-01 11:34:00,-3.594640318936596,-90.0,-6350368.913952858
2024-06-01 11:35:00,-0.1240270875693409,-90.0,-6350497.125533888
2024-06-01 11:36:00,3.2250808617074527,-90.0,-6350639.316067292
2024-06-01 11:37:00,6.4514867283246495,-90.0,-6350795.291617671
2024-06-01 11:38:00,9.556257526372345,-90.0,-6350964.829183016
2024-06-01 11:39:00,12.542310267506643,-90.0,-6351147.675715697
2024-06-01 11:40:00,15.41401485900478,-90.0,-6351343.547109399
2024-06-01 11:41:00,18.176834688917417,-90.0,-6351552.127159788
2024-06-01 11:42:00,20.837016231852242,-90.0,-6351773.066508371
2024-06-01 11:43:00,23.401331596264324,-90.0,-6352005.981579672
2024-06-01 11:44:00,25.876872859949728,-90.0,-6352250.453525454
2024-06-01 11:45:00,28.270893913142306,-90.0,-6352506.0271895565
2024-06-01 11:46:00,30.59069399633396,-90.0,-6352772.210111068
2024-06-01 11:47:00,32.84353663089342,-90.0,-6353048.471584477
2024-06-01 11:48:00,35.03659786317633,-90.0,-6353334.24179788
2024-06-01 11:49:00,37.176938364403185,-90.0,-6353628.9110740675
2024-06-01 11:50:00,39.27149471019583,-90.0,-6353931.829240512
2024-06-01 11:51:00,41.32708600709383,-90.0,-6354242.305157078
2024-06-01 11:52:00,43.350432844167514,-90.0,-6354559.606433442
2024-06-01 11:53:00,45.34818626942665,-90.0,-6354882.959369245
2024-06-01 11:54:00,47.32696513878553,-90.0,-6355211.549153225
2024-06-01 11:55:00,49.293400721598736,-90.0,-6355544.520357696
2024-06-01 11:56:00,51.254187916284785,-90.0,-6355880.977767419
2024-06-01 11:57:00,53.21614279259073,-90.0,-6356219.987579447
2024-06-01 11:58:00,55.18626650655709,-90.0,-6356560.579013553
2024-06-01 11:59:00,57.17181585100853,90.0,-6356602.882122892
2024-06-01 12:00:00,59.18038088109134,90.0,-6356262.17694041
2024-06-01 12:01:00,61.21997013717248,90.0,-6355923.001369392
2024-06-01 12:02:00,63.299103944011065,90.0,-6355586.44862968
2024-06-01 12:03:00,65.42691607479826,90.0,-6355253.633608101
2024-06-01 12:04:00,67.61326364476913,90.0,-6354925.6881945785
2024-06-01 12:05:00,69.8688442989519,90.0,-6354603.756073414
2024-06-01 12:06:00,72.20531846976998,90.0,-6354288.986985171
2024-06-01 12:07:00,74.63543239802537,90.0,-6353982.530489493
2024-06-01 12:08:00,77.1731344320478,90.0,-6353685.529273093
2024-06-01 12:09:00,79.83367238033713,90.0,-6353399.112062023
2024-06-01 12:10:00,82.63365284833696,90.0,-6353124.386210973
2024-06-01 12:11:00,85.59103389065648,90.0,-6352862.430058324
2024-06-01 12:12:00,88.72500950721675,90.0,-6352614.285146764
2024-06-01 12:13:00,92.05572841524213,90.0,-6352380.948421577
2024-06-01 12:14:00,95.6037713315134,90.0,-6352163.364527008
2024-06-01 12:15:00,99.38929424098511,90.0,-6351962.418326114
2024-06-01 12:16:00,103.43073744034861,90.0,-6351778.927772335
2024-06-01 12:17:00,107.7430150943678,90.0,-6351613.637259325
2024-06-01 12:18:00,112.33515747777516,90.0,-6351467.211569293
2024-06-01 12:19:00,117.20749992311283,90.0,-6351340.230530805
2024-06-01 12:20:00,122.34870986675095,90.0,-6351233.184484034
2024-06-01 12:21:00,127.73319279390995,90.0,-6351146.470634905
2024-06-01 12:22:00,133.319635613826,90.0,-6351080.390359351
2024-06-01 12:23:00,139.05148722886935,90.0,-6351035.147499832
2024-06-01 12:24:00,144.8598962026624,90.0,-6351010.847671674
2024-06-01 12:25:00,150.66900060108034,90.0,-6351007.49857621
2024-06-01 12:26:00,156.40269413707418,90.0,-6351025.011294776
2024-06-01 12:27:00,161.99144389749566,90.0,-6351063.20251738
2024-06-01 12:28:00,167.37771487514638,90.0,-6351121.797641573
2024-06-01 12:29:00,172.5190772162976,90.0,-6351200.434661152
2024-06-01 12:30:00,177.3888405137156,90.0,-6351298.668751982
2024-06-01 12:31:00,-178.02529712529983,90.0,-6351415.977452323
2024-06-01 12:32:00,-173.7237928984451,90.0,-6351551.766330254
2024-06-01 12:33:00,-169.69822742580513,90.0,-6351705.37502699
2024-06-01 12:34:00,-165.93413936611097,90.0,-6351876.083566935
2024-06-01 12:35:00,-162.41341947945224,90.0,-6352063.118827174
2024-06-01 12:36:00,-159.11615918242157,90.0,-6352265.661067542
2024-06-01 12:37:00,-156.02197553007065,90.0,-6352482.850427308
2024-06-01 12:38:00,-153.1108955911696,90.0,-6352713.793306451
2024-06-01 12:39:00,-150.36390033468578,90.0,-6352957.568559245
2024-06-01 12:40:00,-147.76322149456828,90.0,-6353213.233438196
2024-06-01 12:41:00,-145.29246841585865,90.0,-6353479.82923824
2024-06-01 12:42:00,-142.9366436335656,90.0,-6353756.386602639
2024-06-01 12:43:00,-140.6820896608122,90.0,-6354041.930461726
2024-06-01 12:44:00,-138.51639641947264,90.0,-6354335.484584535
2024-06-01 12:45:00,-136.428288931606,90.0,-6354636.07573518
2024-06-01 12:46:00,-134.40750790044632,90.0,-6354942.73742951
2024-06-01 12:47:00,-132.44469090786478,90.0,-6355254.513298497
2024-06-01 12:48:00,-130.53125869811657,90.0,-6355570.460067576
2024-06-01 12:49:00,-128.65930886380647,90.0,-6355889.650165766
2024-06-01 12:50:00,-126.82151786269858,90.0,-6356211.17398501
2024-06-01 12:51:00,-125.01105147819939,90.0,-6356534.141808805
2024-06-01 12:52:00,-123.22148332707995,-90.0,-6356646.9430560665
2024-06-01 12:53:00,-121.4467207726632,-90.0,-6356323.668979586
2024-06-01 12:54:00,-119.68093747710519,-90.0,-6356001.485869712
2024-06-01 12:55:00,-117.91851182707165,-90.0,-6355681.190364543
2024-06-01 12:56:00,-116.15397049916045,-90.0,-6355363.553685687
2024-06-01 12:57:00,-114.38193652214925,-90.0,-6355049.321187162
2024-06-01 12:58:00,-112.59708131068517,-90.0,-6354739.212068004
2024-06-01 12:59:00,-110.7940802887513,-90.0,-6354433.919228043
2024-06-01 13:00:00,-108.96757187069221,-90.0,-6354134.109244775
2024-06-01 13:01:00,-107.11211978998028,-90.0,-6353840.422455231
2024-06-01 13:02:00,-105.22217897314236,-90.0,-6353553.4731238615
2024-06-01 13:03:00,-103.2920654491846,-90.0,-6353273.849681297
2024-06-01 13:04:00,-101.31593111839683,-90.0,-6353002.115019704
2024-06-01 13:05:00,-99.28774460417472,-90.0,-6352738.80683081
2024-06-01 13:06:00,-97.20127991610234,-90.0,-6352484.437976123
2024-06-01 13:07:00,-95.05011521302987,-90.0,-6352239.496877171
2024-06-01 13:08:00,-92.82764464847209,-90.0,-6352004.447917212
2024-06-01 13:09:00,-90.52710703025392,-90.0,-6351779.731845417
2024-06-01 13:10:00,-88.14163584142483,-90.0,-6351565.766175862
2024-06-01 13:11:00,-85.66433597416629,-90.0,-6351362.945574995
2024-06-01 13:12:00,-83.08839317945903,-90.0,-6351171.642230412
2024-06-01 13:13:00,-80.40722261796736,-90.0,-6350992.206197067
2024-06-01 13:14:00,-77.61466263033383,-90.0,-6350824.965714672
2024-06-01 13:15:00,-74.70521869510658,-90.0,-6350670.227493201
2024-06-01 13:16:00,-71.67435994132353,-90.0,-6350528.27696196
2024-06-01 13:17:00,-68.51886616482629,-90.0,-6350399.378479232
2024-06-01 13:18:00,-65.23721661764445,-90.0,-6350283.775499174
2024-06-01 13:19:00,-61.83000288967627,-90.0,-6350181.69069393
2024-06-01 13:20:00,-58.30033735027025,-90.0,-6350093.326027473
2024-06-01 13:21:00,-54.65421736041297,-90.0,-6350018.8627800895
2024-06-01 13:22:00,-50.90079593263124,-90.0,-6349958.46152103
2024-06-01 13:23:00,-47.0525050265987,-90.0,-6349912.262027407
2024-06-01 13:24:00,-43.12498167424095,-90.0,-6349880.383148336
2024-06-01 13:25:00,-39.1367619846056,-90.0,-6349862.922612428
2024-06-01 13:26:00,-35.1087341571672,-90.0,-6349859.956777773
2024-06-01 13:27:00,-31.063375440414035,-90.0,-6349871.540323249
2024-06-01 13:28:00,-27.023832990231792,-90.0,-6349897.7058804715
2024-06-01 13:29:00,-23.01293612974187,-90.0,-6349938.4636057895
2024-06-01 13:30:00,-19.052240211427982,-90.0,-6349993.800692008
2024-06-01 13:31:00,-15.161196357769901,-90.0,-6350063.680819959
2024-06-01 13:32:00,-11.356518638494174,-90.0,-6350148.043550162
2024-06-01 13:33:00,-7.651786983833193,-90.0,-6350246.803655479
2024-06-01 13:34:00,-4.0572889439707085,-90.0,-6350359.850396006
2024-06-01 13:35:00,-0.5800738695624739,-90.0,-6350487.046737928
2024-06-01 13:36:00,2.775826130183587,-90.0,-6350628.228518914
2024-06-01 13:37:00,6.009061951268899,-90.0,-6350783.203563684
2024-06-01 13:38:00,9.120571741600848,-90.0,-6350951.750753108
2024-06-01 13:39:00,12.113167396377007,-90.0,-6351133.619052354
2024-06-01 13:40:00,14.991136108993045,-90.0,-6351328.526505171
2024-06-01 13:41:00,17.759878548558145,-90.0,-6351536.1592003945
2024-06-01 13:42:00,20.425595537097635,-90.0,-6351756.170220829
2024-06-01 13:43:00,22.995027535699244,-90.0,-6351988.178584882
2024-06-01 13:44:00,25.47524603112395,-90.0,-6352231.768193594
2024-06-01 13:45:00,27.873492698459202,-90.0,-6352486.486796793
2024-06-01 13:46:00,30.197060595109537,-90.0,-6352751.844995769
2024-06-01 13:47:00,32.453211100403905,-90.0,-6353027.315301052
2024-06-01 13:48:00,34.64912049798607,-90.0,-6353312.3312656805
2024-06-01 13:49:00,36.79185071001517,-90.0,-6353606.28671912
2024-06-01 13:50:00,38.88833945052355,-90.0,-6353908.53512628
2024-06-01 13:51:00,40.945405930996024,-90.0,-6354218.389101931
2024-06-01 13:52:00,42.96976903636507,-90.0,-6354535.120110354
2024-06-01 13:53:00,44.968075642809886,-90.0,-6354857.958384775
2024-06-01 13:54:00,46.9469373730221,-90.0,-6355186.09310022
2024-06-01 13:55:00,48.91297466257547,-90.0,-6355518.672839253
2024-06-01 13:56:00,50.8728674381678,-90.0,-6355854.806385273
2024-06-01 13:57:00,52.83341213029787,-90.0,-6356193.5638845265
2024-06-01 13:58:00,54.80158502480469,-90.0,-6356533.978412507
2024-06-01 13:59:00,56.784612216001435,90.0,-6356629.580509081
2024-06-01 14:00:00,58.79004659258181,90.0,-6356288.890469435
2024-06-01 14:01:00,60.82585237408297,90.0,-6355949.644126356
2024-06-01 14:02:00,62.90049769432044,90.0,-6355612.931733952
2024-06-01 14:03:00,65.0230555407089,90.0,-6355279.865581031
2024-06-01 14:04:00,67.20331297497319,90.0,-6354951.575388342
2024-06-01 14:05:00,69.45188778053631,90.0,-6354629.20316125
2024-06-01 14:06:00,71.78035046177304,90.0,-6354313.897510782
2024-06-01 14:07:00,74.20134749702706,90.0,-6354006.807473574
2024-06-01 14:08:00,76.7287187120451,90.0,-6353709.075870555
2024-06-01 14:09:00,79.37759701501368,90.0,-6353421.832264717
2024-06-01 14:10:00,82.16447213291694,90.0,-6353146.185586741
2024-06-01 14:11:00,85.10719061996873,90.0,-6352883.21651677
2024-06-01 14:12:00,88.22485189743995,90.0,-6352633.969720602
2024-06-01 14:13:00,91.5375442410291,90.0,-6352399.44605074
2024-06-01 14:14:00,95.06584650378677,90.0,-6352180.59483154
2024-06-01 14:15:00,98.83000420686503,90.0,-6351978.306354235
2024-06-01 14:16:00,102.8486796936648,90.0,-6351793.404709579
2024-06-01 14:17:00,107.13718831457153,90.0,-6351626.641084298
2024-06-01 14:18:00,111.70518544764822,90.0,-6351478.687642933
2024-06-01 14:19:00,116.55388475972934,90.0,-6351350.132107417
2024-06-01 14:20:00,121.67307933611565,90.0,-6351241.473133869
2024-06-01 14:21:00,127.03848482762531,90.0,-6351153.116569475
2024-06-01 14:22:00,132.61014951541742,90.0,-6351085.372654319
2024-06-01 14:23:00,138.33273949453124,90.0,-6351038.454211008
2024-06-01 14:24:00,144.13825840475306,90.0,-6351012.475843989
2024-06-01 14:25:00,149.95116125642343,90.0,-6351007.45414692
